iin	V(n001)	I(Iin)
5.169999999999961e-006	3.664489e+000	5.170000e-006
5.179999999999961e-006	3.663799e+000	5.180000e-006
5.189999999999961e-006	3.663110e+000	5.190000e-006
5.199999999999960e-006	3.662421e+000	5.200000e-006
5.209999999999960e-006	3.661734e+000	5.210000e-006
5.219999999999960e-006	3.661047e+000	5.220000e-006
5.229999999999960e-006	3.660360e+000	5.230000e-006
5.239999999999960e-006	3.659674e+000	5.240000e-006
5.249999999999960e-006	3.658989e+000	5.250000e-006
5.259999999999960e-006	3.658305e+000	5.260000e-006
5.269999999999960e-006	3.657621e+000	5.270000e-006
5.279999999999960e-006	3.656937e+000	5.280000e-006
5.289999999999960e-006	3.656255e+000	5.290000e-006
5.299999999999959e-006	3.655573e+000	5.300000e-006
5.309999999999959e-006	3.654891e+000	5.310000e-006
5.319999999999959e-006	3.654211e+000	5.320000e-006
5.329999999999959e-006	3.653530e+000	5.330000e-006
5.339999999999959e-006	3.652851e+000	5.340000e-006
5.349999999999959e-006	3.652172e+000	5.350000e-006
5.359999999999959e-006	3.651494e+000	5.360000e-006
5.369999999999959e-006	3.650816e+000	5.370000e-006
5.379999999999959e-006	3.650139e+000	5.380000e-006
5.389999999999959e-006	3.649462e+000	5.390000e-006
5.399999999999959e-006	3.648787e+000	5.400000e-006
5.409999999999958e-006	3.648111e+000	5.410000e-006
5.419999999999958e-006	3.647437e+000	5.420000e-006
5.429999999999958e-006	3.646763e+000	5.430000e-006
5.439999999999958e-006	3.646089e+000	5.440000e-006
5.449999999999958e-006	3.645416e+000	5.450000e-006
5.459999999999958e-006	3.644744e+000	5.460000e-006
5.469999999999958e-006	3.644073e+000	5.470000e-006
5.479999999999958e-006	3.643402e+000	5.480000e-006
5.489999999999958e-006	3.642731e+000	5.490000e-006
5.499999999999958e-006	3.642061e+000	5.500000e-006
5.509999999999957e-006	3.641392e+000	5.510000e-006
5.519999999999957e-006	3.640723e+000	5.520000e-006
5.529999999999957e-006	3.640055e+000	5.530000e-006
5.539999999999957e-006	3.639388e+000	5.540000e-006
5.549999999999957e-006	3.638721e+000	5.550000e-006
5.559999999999957e-006	3.638055e+000	5.560000e-006
5.569999999999957e-006	3.637389e+000	5.570000e-006
5.579999999999957e-006	3.636724e+000	5.580000e-006
5.589999999999957e-006	3.636060e+000	5.590000e-006
5.599999999999957e-006	3.635396e+000	5.600000e-006
5.609999999999957e-006	3.634732e+000	5.610000e-006
5.619999999999956e-006	3.634069e+000	5.620000e-006
5.629999999999956e-006	3.633407e+000	5.630000e-006
5.639999999999956e-006	3.632745e+000	5.640000e-006
5.649999999999956e-006	3.632084e+000	5.650000e-006
5.659999999999956e-006	3.631424e+000	5.660000e-006
5.669999999999956e-006	3.630764e+000	5.670000e-006
5.679999999999956e-006	3.630104e+000	5.680000e-006
5.689999999999956e-006	3.629445e+000	5.690000e-006
5.699999999999956e-006	3.628787e+000	5.700000e-006
5.709999999999956e-006	3.628129e+000	5.710000e-006
5.719999999999955e-006	3.627472e+000	5.720000e-006
5.729999999999955e-006	3.626816e+000	5.730000e-006
5.739999999999955e-006	3.626159e+000	5.740000e-006
5.749999999999955e-006	3.625504e+000	5.750000e-006
5.759999999999955e-006	3.624849e+000	5.760000e-006
5.769999999999955e-006	3.624195e+000	5.770000e-006
5.779999999999955e-006	3.623541e+000	5.780000e-006
5.789999999999955e-006	3.622888e+000	5.790000e-006
5.799999999999955e-006	3.622235e+000	5.800000e-006
5.809999999999955e-006	3.621583e+000	5.810000e-006
5.819999999999954e-006	3.620931e+000	5.820000e-006
5.829999999999954e-006	3.620280e+000	5.830000e-006
5.839999999999954e-006	3.619629e+000	5.840000e-006
5.849999999999954e-006	3.618979e+000	5.850000e-006
5.859999999999954e-006	3.618330e+000	5.860000e-006
5.869999999999954e-006	3.617681e+000	5.870000e-006
5.879999999999954e-006	3.617032e+000	5.880000e-006
5.889999999999954e-006	3.616384e+000	5.890000e-006
5.899999999999954e-006	3.615737e+000	5.900000e-006
5.909999999999954e-006	3.615090e+000	5.910000e-006
5.919999999999954e-006	3.614444e+000	5.920000e-006
5.929999999999953e-006	3.613798e+000	5.930000e-006
5.939999999999953e-006	3.613153e+000	5.940000e-006
5.949999999999953e-006	3.612508e+000	5.950000e-006
5.959999999999953e-006	3.611864e+000	5.960000e-006
5.969999999999953e-006	3.611220e+000	5.970000e-006
5.979999999999953e-006	3.610577e+000	5.980000e-006
5.989999999999953e-006	3.609934e+000	5.990000e-006
5.999999999999953e-006	3.609292e+000	6.000000e-006
6.009999999999953e-006	3.608650e+000	6.010000e-006
6.019999999999953e-006	3.608009e+000	6.020000e-006
6.029999999999952e-006	3.607369e+000	6.030000e-006
6.039999999999952e-006	3.606729e+000	6.040000e-006
6.049999999999952e-006	3.606089e+000	6.050000e-006
6.059999999999952e-006	3.605450e+000	6.060000e-006
6.069999999999952e-006	3.604811e+000	6.070000e-006
6.079999999999952e-006	3.604173e+000	6.080000e-006
6.089999999999952e-006	3.603536e+000	6.090000e-006
6.099999999999952e-006	3.602899e+000	6.100000e-006
6.109999999999952e-006	3.602262e+000	6.110000e-006
6.119999999999952e-006	3.601626e+000	6.120000e-006
6.129999999999952e-006	3.600991e+000	6.130000e-006
6.139999999999951e-006	3.600356e+000	6.140000e-006
6.149999999999951e-006	3.599721e+000	6.150000e-006
6.159999999999951e-006	3.599087e+000	6.160000e-006
6.169999999999951e-006	3.598454e+000	6.170000e-006
6.179999999999951e-006	3.597821e+000	6.180000e-006
6.189999999999951e-006	3.597188e+000	6.190000e-006
6.199999999999951e-006	3.596556e+000	6.200000e-006
6.209999999999951e-006	3.595925e+000	6.210000e-006
6.219999999999951e-006	3.595294e+000	6.220000e-006
6.229999999999951e-006	3.594663e+000	6.230000e-006
6.239999999999950e-006	3.594033e+000	6.240000e-006
6.249999999999950e-006	3.593403e+000	6.250000e-006
6.259999999999950e-006	3.592774e+000	6.260000e-006
6.269999999999950e-006	3.592145e+000	6.270000e-006
6.279999999999950e-006	3.591517e+000	6.280000e-006
6.289999999999950e-006	3.590889e+000	6.290000e-006
6.299999999999950e-006	3.590262e+000	6.300000e-006
6.309999999999950e-006	3.589636e+000	6.310000e-006
6.319999999999950e-006	3.589009e+000	6.320000e-006
6.329999999999950e-006	3.588384e+000	6.330000e-006
6.339999999999950e-006	3.587758e+000	6.340000e-006
6.349999999999949e-006	3.587133e+000	6.350000e-006
6.359999999999949e-006	3.586509e+000	6.360000e-006
6.369999999999949e-006	3.585885e+000	6.370000e-006
6.379999999999949e-006	3.585262e+000	6.380000e-006
6.389999999999949e-006	3.584639e+000	6.390000e-006
6.399999999999949e-006	3.584016e+000	6.400000e-006
6.409999999999949e-006	3.583394e+000	6.410000e-006
6.419999999999949e-006	3.582773e+000	6.420000e-006
6.429999999999949e-006	3.582152e+000	6.430000e-006
6.439999999999949e-006	3.581531e+000	6.440000e-006
6.449999999999948e-006	3.580911e+000	6.450000e-006
6.459999999999948e-006	3.580291e+000	6.460000e-006
6.469999999999948e-006	3.579672e+000	6.470000e-006
6.479999999999948e-006	3.579053e+000	6.480000e-006
6.489999999999948e-006	3.578435e+000	6.490000e-006
6.499999999999948e-006	3.577817e+000	6.500000e-006
6.509999999999948e-006	3.577200e+000	6.510000e-006
6.519999999999948e-006	3.576583e+000	6.520000e-006
6.529999999999948e-006	3.575966e+000	6.530000e-006
6.539999999999948e-006	3.575350e+000	6.540000e-006
6.549999999999948e-006	3.574735e+000	6.550000e-006
6.559999999999947e-006	3.574120e+000	6.560000e-006
6.569999999999947e-006	3.573505e+000	6.570000e-006
6.579999999999947e-006	3.572891e+000	6.580000e-006
6.589999999999947e-006	3.572277e+000	6.590000e-006
6.599999999999947e-006	3.571663e+000	6.600000e-006
6.609999999999947e-006	3.571051e+000	6.610000e-006
6.619999999999947e-006	3.570438e+000	6.620000e-006
6.629999999999947e-006	3.569826e+000	6.630000e-006
6.639999999999947e-006	3.569215e+000	6.640000e-006
6.649999999999947e-006	3.568604e+000	6.650000e-006
6.659999999999946e-006	3.567993e+000	6.660000e-006
6.669999999999946e-006	3.567382e+000	6.670000e-006
6.679999999999946e-006	3.566773e+000	6.680000e-006
6.689999999999946e-006	3.566163e+000	6.690000e-006
6.699999999999946e-006	3.565554e+000	6.700000e-006
6.709999999999946e-006	3.564946e+000	6.710000e-006
6.719999999999946e-006	3.564338e+000	6.720000e-006
6.729999999999946e-006	3.563730e+000	6.730000e-006
6.739999999999946e-006	3.563123e+000	6.740000e-006
6.749999999999946e-006	3.562516e+000	6.750000e-006
6.759999999999945e-006	3.561910e+000	6.760000e-006
6.769999999999945e-006	3.561304e+000	6.770000e-006
6.779999999999945e-006	3.560698e+000	6.780000e-006
6.789999999999945e-006	3.560093e+000	6.790000e-006
6.799999999999945e-006	3.559489e+000	6.800000e-006
6.809999999999945e-006	3.558884e+000	6.810000e-006
6.819999999999945e-006	3.558280e+000	6.820000e-006
6.829999999999945e-006	3.557677e+000	6.830000e-006
6.839999999999945e-006	3.557074e+000	6.840000e-006
6.849999999999945e-006	3.556472e+000	6.850000e-006
6.859999999999945e-006	3.555870e+000	6.860000e-006
6.869999999999944e-006	3.555268e+000	6.870000e-006
6.879999999999944e-006	3.554667e+000	6.880000e-006
6.889999999999944e-006	3.554066e+000	6.890000e-006
6.899999999999944e-006	3.553465e+000	6.900000e-006
6.909999999999944e-006	3.552865e+000	6.910000e-006
6.919999999999944e-006	3.552266e+000	6.920000e-006
6.929999999999944e-006	3.551666e+000	6.930000e-006
6.939999999999944e-006	3.551068e+000	6.940000e-006
6.949999999999944e-006	3.550469e+000	6.950000e-006
6.959999999999944e-006	3.549871e+000	6.960000e-006
6.969999999999943e-006	3.549274e+000	6.970000e-006
6.979999999999943e-006	3.548676e+000	6.980000e-006
6.989999999999943e-006	3.548080e+000	6.990000e-006
6.999999999999943e-006	3.547483e+000	7.000000e-006
7.009999999999943e-006	3.546887e+000	7.010000e-006
7.019999999999943e-006	3.546292e+000	7.020000e-006
7.029999999999943e-006	3.545697e+000	7.030000e-006
7.039999999999943e-006	3.545102e+000	7.040000e-006
7.049999999999943e-006	3.544508e+000	7.050000e-006
7.059999999999943e-006	3.543914e+000	7.060000e-006
7.069999999999943e-006	3.543320e+000	7.070000e-006
7.079999999999942e-006	3.542727e+000	7.080000e-006
7.089999999999942e-006	3.542135e+000	7.090000e-006
7.099999999999942e-006	3.541542e+000	7.100000e-006
7.109999999999942e-006	3.540950e+000	7.110000e-006
7.119999999999942e-006	3.540359e+000	7.120000e-006
7.129999999999942e-006	3.539768e+000	7.130000e-006
7.139999999999942e-006	3.539177e+000	7.140000e-006
7.149999999999942e-006	3.538586e+000	7.150000e-006
7.159999999999942e-006	3.537997e+000	7.160000e-006
7.169999999999942e-006	3.537407e+000	7.170000e-006
7.179999999999941e-006	3.536818e+000	7.180000e-006
7.189999999999941e-006	3.536229e+000	7.190000e-006
7.199999999999941e-006	3.535640e+000	7.200000e-006
7.209999999999941e-006	3.535053e+000	7.210000e-006
7.219999999999941e-006	3.534465e+000	7.220000e-006
7.229999999999941e-006	3.533878e+000	7.230000e-006
7.239999999999941e-006	3.533291e+000	7.240000e-006
7.249999999999941e-006	3.532704e+000	7.250000e-006
7.259999999999941e-006	3.532118e+000	7.260000e-006
7.269999999999941e-006	3.531533e+000	7.270000e-006
7.279999999999941e-006	3.530947e+000	7.280000e-006
7.289999999999940e-006	3.530362e+000	7.290000e-006
7.299999999999940e-006	3.529778e+000	7.300000e-006
7.309999999999940e-006	3.529194e+000	7.310000e-006
7.319999999999940e-006	3.528610e+000	7.320000e-006
7.329999999999940e-006	3.528026e+000	7.330000e-006
7.339999999999940e-006	3.527443e+000	7.340000e-006
7.349999999999940e-006	3.526861e+000	7.350000e-006
7.359999999999940e-006	3.526278e+000	7.360000e-006
7.369999999999940e-006	3.525697e+000	7.370000e-006
7.379999999999940e-006	3.525115e+000	7.380000e-006
7.389999999999939e-006	3.524534e+000	7.390000e-006
7.399999999999939e-006	3.523953e+000	7.400000e-006
7.409999999999939e-006	3.523372e+000	7.410000e-006
7.419999999999939e-006	3.522792e+000	7.420000e-006
7.429999999999939e-006	3.522213e+000	7.430000e-006
7.439999999999939e-006	3.521633e+000	7.440000e-006
7.449999999999939e-006	3.521055e+000	7.450000e-006
7.459999999999939e-006	3.520476e+000	7.460000e-006
7.469999999999939e-006	3.519898e+000	7.470000e-006
7.479999999999939e-006	3.519320e+000	7.480000e-006
7.489999999999939e-006	3.518742e+000	7.490000e-006
7.499999999999938e-006	3.518165e+000	7.500000e-006
7.509999999999938e-006	3.517589e+000	7.510000e-006
7.519999999999938e-006	3.517012e+000	7.520000e-006
7.529999999999938e-006	3.516436e+000	7.530000e-006
7.539999999999938e-006	3.515861e+000	7.540000e-006
7.549999999999938e-006	3.515285e+000	7.550000e-006
7.559999999999938e-006	3.514710e+000	7.560000e-006
7.569999999999938e-006	3.514136e+000	7.570000e-006
7.579999999999938e-006	3.513561e+000	7.580000e-006
7.589999999999938e-006	3.512988e+000	7.590000e-006
7.599999999999937e-006	3.512414e+000	7.600000e-006
7.609999999999937e-006	3.511841e+000	7.610000e-006
7.619999999999937e-006	3.511268e+000	7.620000e-006
7.629999999999937e-006	3.510696e+000	7.630000e-006
7.639999999999937e-006	3.510123e+000	7.640000e-006
7.649999999999937e-006	3.509552e+000	7.650000e-006
7.659999999999937e-006	3.508981e+000	7.660000e-006
7.669999999999937e-006	3.508410e+000	7.670000e-006
7.679999999999937e-006	3.507839e+000	7.680000e-006
7.689999999999937e-006	3.507268e+000	7.690000e-006
7.699999999999936e-006	3.506698e+000	7.700000e-006
7.709999999999936e-006	3.506129e+000	7.710000e-006
7.719999999999936e-006	3.505559e+000	7.720000e-006
7.729999999999936e-006	3.504991e+000	7.730000e-006
7.739999999999936e-006	3.504422e+000	7.740000e-006
7.749999999999936e-006	3.503854e+000	7.750000e-006
7.759999999999936e-006	3.503286e+000	7.760000e-006
7.769999999999936e-006	3.502718e+000	7.770000e-006
7.779999999999936e-006	3.502151e+000	7.780000e-006
7.789999999999936e-006	3.501584e+000	7.790000e-006
7.799999999999936e-006	3.501018e+000	7.800000e-006
7.809999999999935e-006	3.500452e+000	7.810000e-006
7.819999999999935e-006	3.499886e+000	7.820000e-006
7.829999999999935e-006	3.499320e+000	7.830000e-006
7.839999999999935e-006	3.498755e+000	7.840000e-006
7.849999999999935e-006	3.498190e+000	7.850000e-006
7.859999999999935e-006	3.497626e+000	7.860000e-006
7.869999999999935e-006	3.497062e+000	7.870000e-006
7.879999999999935e-006	3.496498e+000	7.880000e-006
7.889999999999935e-006	3.495934e+000	7.890000e-006
7.899999999999935e-006	3.495371e+000	7.900000e-006
7.909999999999934e-006	3.494809e+000	7.910000e-006
7.919999999999934e-006	3.494246e+000	7.920000e-006
7.929999999999934e-006	3.493684e+000	7.930000e-006
7.939999999999934e-006	3.493122e+000	7.940000e-006
7.949999999999934e-006	3.492561e+000	7.950000e-006
7.959999999999934e-006	3.492000e+000	7.960000e-006
7.969999999999934e-006	3.491439e+000	7.970000e-006
7.979999999999934e-006	3.490878e+000	7.980000e-006
7.989999999999934e-006	3.490318e+000	7.990000e-006
7.999999999999934e-006	3.489758e+000	8.000000e-006
8.009999999999934e-006	3.489199e+000	8.010000e-006
8.019999999999933e-006	3.488640e+000	8.020000e-006
8.029999999999933e-006	3.488081e+000	8.030000e-006
8.039999999999933e-006	3.487523e+000	8.040000e-006
8.049999999999933e-006	3.486964e+000	8.050000e-006
8.059999999999933e-006	3.486407e+000	8.060000e-006
8.069999999999933e-006	3.485849e+000	8.070000e-006
8.079999999999933e-006	3.485292e+000	8.080000e-006
8.089999999999933e-006	3.484735e+000	8.090000e-006
8.099999999999933e-006	3.484179e+000	8.100000e-006
8.109999999999933e-006	3.483622e+000	8.110000e-006
8.119999999999932e-006	3.483067e+000	8.120000e-006
8.129999999999932e-006	3.482511e+000	8.130000e-006
8.139999999999932e-006	3.481956e+000	8.140000e-006
8.149999999999932e-006	3.481401e+000	8.150000e-006
8.159999999999932e-006	3.480846e+000	8.160000e-006
8.169999999999932e-006	3.480292e+000	8.170000e-006
8.179999999999932e-006	3.479738e+000	8.180000e-006
8.189999999999932e-006	3.479184e+000	8.190000e-006
8.199999999999932e-006	3.478631e+000	8.200000e-006
8.209999999999932e-006	3.478078e+000	8.210000e-006
8.219999999999932e-006	3.477525e+000	8.220000e-006
8.229999999999931e-006	3.476973e+000	8.230000e-006
8.239999999999931e-006	3.476421e+000	8.240000e-006
8.249999999999931e-006	3.475869e+000	8.250000e-006
8.259999999999931e-006	3.475317e+000	8.260000e-006
8.269999999999931e-006	3.474766e+000	8.270000e-006
8.279999999999931e-006	3.474216e+000	8.280000e-006
8.289999999999931e-006	3.473665e+000	8.290000e-006
8.299999999999931e-006	3.473115e+000	8.300000e-006
8.309999999999931e-006	3.472565e+000	8.310000e-006
8.319999999999931e-006	3.472015e+000	8.320000e-006
8.329999999999930e-006	3.471466e+000	8.330000e-006
8.339999999999930e-006	3.470917e+000	8.340000e-006
8.349999999999930e-006	3.470369e+000	8.350000e-006
8.359999999999930e-006	3.469820e+000	8.360000e-006
8.369999999999930e-006	3.469272e+000	8.370000e-006
8.379999999999930e-006	3.468724e+000	8.380000e-006
8.389999999999930e-006	3.468177e+000	8.390000e-006
8.399999999999930e-006	3.467630e+000	8.400000e-006
8.409999999999930e-006	3.467083e+000	8.410000e-006
8.419999999999930e-006	3.466537e+000	8.420000e-006
8.429999999999930e-006	3.465990e+000	8.430000e-006
8.439999999999929e-006	3.465445e+000	8.440000e-006
8.449999999999929e-006	3.464899e+000	8.450000e-006
8.459999999999929e-006	3.464354e+000	8.460000e-006
8.469999999999929e-006	3.463809e+000	8.470000e-006
8.479999999999929e-006	3.463264e+000	8.480000e-006
8.489999999999929e-006	3.462719e+000	8.490000e-006
8.499999999999929e-006	3.462175e+000	8.500000e-006
8.509999999999929e-006	3.461632e+000	8.510000e-006
8.519999999999929e-006	3.461088e+000	8.520000e-006
8.529999999999929e-006	3.460545e+000	8.530000e-006
8.539999999999928e-006	3.460002e+000	8.540000e-006
8.549999999999928e-006	3.459460e+000	8.550000e-006
8.559999999999928e-006	3.458917e+000	8.560000e-006
8.569999999999928e-006	3.458375e+000	8.570000e-006
8.579999999999928e-006	3.457833e+000	8.580000e-006
8.589999999999928e-006	3.457292e+000	8.590000e-006
8.599999999999928e-006	3.456751e+000	8.600000e-006
8.609999999999928e-006	3.456210e+000	8.610000e-006
8.619999999999928e-006	3.455669e+000	8.620000e-006
8.629999999999928e-006	3.455129e+000	8.630000e-006
8.639999999999927e-006	3.454589e+000	8.640000e-006
